emp_no,birth_date
47107,1955-01-17
47117,1954-12-30
47120,1952-03-10
47127,1952-03-13
47130,1954-08-27
47133,1952-09-11
47136,1955-07-14
47137,1955-09-14
47138,1953-08-06
47142,1952-09-27
47144,1955-04-14
47169,1954-02-28
47173,1952-04-14
47174,1955-08-23
47177,1953-07-29
47178,1954-02-28
47187,1954-06-12
47193,1952-03-29
47206,1953-02-27
47212,1954-02-10
47228,1955-05-10
47236,1954-07-02
47238,1952-07-31
47245,1953-02-04
47246,1955-06-03
47249,1954-10-04
47251,1955-04-26
47255,1953-05-03
47258,1955-03-05
47280,1953-07-13
47281,1952-11-10
47293,1952-04-23
47294,1953-11-11
47321,1953-03-02
47324,1954-09-07
47330,1955-05-28
47332,1952-10-22
47340,1955-05-15
47342,1953-11-09
47347,1953-06-06
47355,1952-03-31
47361,1953-08-16
47377,1953-07-14
47379,1955-06-30
47401,1952-03-18
47407,1954-09-05
47409,1954-01-20
47414,1953-08-30
47422,1954-08-12
47438,1954-04-03
47440,1953-12-09
47445,1953-05-01
47447,1955-07-30
47457,1955-12-01
47458,1954-06-14
47462,1954-03-04
47464,1955-06-30
47466,1954-02-17
47470,1954-06-10
47471,1953-09-19
47491,1952-08-09
47500,1953-07-29
47518,1953-10-13
47531,1953-08-08
47546,1954-08-10
47548,1955-06-17
47553,1955-06-15
47557,1952-05-30
47597,1953-06-06
47604,1954-09-04
47606,1955-02-13
47607,1953-03-24
47609,1952-03-26
47616,1955-11-12
47617,1955-10-13
47626,1953-11-08
47627,1953-04-26
47630,1955-01-26
47634,1952-12-15
47637,1953-01-06
47640,1952-04-24
47644,1953-08-14
47670,1952-06-21
47683,1953-10-22
47690,1952-08-04
47692,1953-10-17
47706,1953-04-08
47715,1955-02-10
47716,1953-09-18
47720,1953-08-19
47735,1953-06-09
47736,1953-08-26
47740,1952-09-10
47757,1952-07-05
47759,1954-10-20
47763,1954-04-22
47765,1955-12-05
47766,1954-03-26
47772,1953-10-18
47779,1952-12-07
47791,1953-06-03
47798,1954-10-11
47804,1954-10-06
47809,1954-06-26
47814,1953-04-17
47816,1954-09-25
47818,1955-10-01
47824,1955-04-09
47825,1955-05-10
47829,1955-08-26
47840,1953-05-05
47872,1953-05-12
47876,1952-04-16
47878,1954-06-18
47882,1952-03-25
47899,1952-04-17
47905,1953-02-02
47906,1952-10-07
47925,1955-02-09
47928,1953-05-27
47929,1953-06-16
47932,1953-09-04
47948,1952-10-16
47960,1953-12-28
47964,1954-11-29
47965,1953-03-15
47969,1955-12-18
47970,1953-03-04
47981,1955-07-24
47996,1953-07-02
48008,1955-01-31
48020,1953-11-10
48023,1954-01-01
48026,1955-04-03
48031,1955-03-09
48043,1953-03-12
48050,1955-05-26
48063,1954-05-01
48068,1953-03-21
48071,1955-02-02
48072,1952-08-03
48073,1955-09-30
48080,1954-05-18
48081,1952-06-28
48092,1952-06-22
48099,1952-06-20
48108,1955-03-29
48110,1954-03-08
48116,1954-04-02
48117,1952-10-25
48122,1953-12-31
48127,1955-01-23
48138,1953-05-04
48139,1955-12-23
48144,1952-11-27
48149,1953-07-31
48150,1954-09-24
48167,1954-02-19
48177,1952-05-01
48185,1954-02-02
48191,1953-12-25
48201,1952-07-09
48206,1955-05-31
48215,1954-07-13
48221,1954-10-30
48222,1955-11-12
48235,1954-11-20
48240,1955-03-11
48251,1953-03-28
48253,1953-03-28
48261,1953-08-25
48266,1953-09-21
48267,1954-06-23
48268,1954-08-03
48272,1954-07-26
48277,1955-07-14
48286,1954-11-10
48318,1955-02-03
48323,1952-05-29
48331,1954-06-25
48332,1954-03-26
48351,1955-10-11
48363,1953-08-03
48374,1955-01-07
48375,1954-09-30
48376,1952-09-19
48383,1955-08-24
48388,1954-12-19
48396,1955-12-25
48405,1954-11-03
48408,1955-06-11
48425,1955-05-18
48443,1952-08-26
48446,1953-07-28
48448,1955-06-07
48452,1955-12-29
48465,1953-04-15
48488,1952-08-11
48499,1953-05-28
48502,1952-07-15
48504,1953-07-26
48507,1954-08-16
48514,1952-02-29
48519,1954-09-02
48521,1952-08-20
48525,1955-06-20
48533,1952-07-19
48534,1954-07-15
48539,1955-12-16
48542,1952-04-29
48546,1952-11-18
48563,1955-10-19
48564,1953-05-06
48567,1952-02-13
48574,1953-04-18
48591,1952-12-10
48598,1952-08-20
48604,1952-09-10
48619,1955-12-29
48626,1954-10-12
48630,1954-06-24
48636,1953-08-22
48637,1954-03-14
48648,1955-03-09
48651,1954-10-28
48657,1954-06-08
48658,1953-03-03
48669,1952-10-18
48671,1954-02-27
48677,1953-01-17
48682,1953-11-13
48683,1952-09-03
48685,1955-09-01
48694,1954-11-08
48719,1953-09-09
48729,1955-10-19
48731,1952-06-27
48735,1954-08-12
48742,1954-05-30
48745,1953-02-17
48746,1955-11-11
48766,1955-09-07
48772,1953-05-20
48775,1954-07-21
48780,1953-09-19
48785,1953-09-08
48787,1953-08-17
48793,1953-01-30
48799,1955-03-31
48803,1954-07-01
48804,1954-03-27
48809,1955-01-17
48813,1955-10-09
48816,1953-04-21
48818,1952-09-13
48831,1954-09-29
48836,1955-07-02
48838,1955-11-24
48839,1954-11-10
48841,1954-09-10
48860,1952-03-13
48862,1954-11-25
48871,1955-03-26
48883,1954-07-22
48886,1955-11-12
48893,1952-04-18
48902,1954-07-09
48905,1952-09-21
48909,1952-10-03
48910,1952-02-02
48915,1953-06-06
48917,1955-04-04
48926,1953-01-28
48929,1954-11-10
48946,1954-12-25
48948,1955-09-22
48950,1954-11-19
48952,1954-04-02
48958,1952-02-06
48971,1953-06-09
48977,1952-07-06
48981,1952-04-03
48982,1952-06-06
48984,1954-12-30
48985,1953-11-14
48988,1954-01-08
48996,1954-02-25
48999,1955-04-24
49003,1953-07-19
49007,1954-01-14
49015,1955-05-12
49016,1953-01-09
49028,1952-02-04
49029,1955-03-29
49036,1954-01-12
49052,1952-06-21
49075,1953-10-23
49076,1953-03-30
49086,1952-09-10
49105,1953-03-06
49106,1952-12-24
49115,1954-07-05
49116,1953-03-24
49138,1953-07-18
49153,1954-01-29
49174,1952-07-26
49176,1953-06-14
49181,1954-12-05
49199,1954-04-09
49221,1953-01-03
49226,1954-07-25
49235,1952-08-14
49236,1955-05-17
49242,1953-08-10
49244,1953-01-31
49249,1952-02-20
49253,1955-12-21
49266,1953-06-10
49275,1953-11-04
49279,1954-03-09
49287,1952-07-08
49291,1952-11-18
49294,1955-03-13
49298,1955-05-06
49299,1954-03-12
49300,1952-08-13
49301,1953-06-20
49306,1952-02-28
49310,1953-08-29
49315,1953-04-12
49317,1954-12-13
49330,1952-11-18
49337,1955-11-14
49340,1955-08-30
49343,1952-07-26
49353,1954-07-12
49354,1954-06-03
49355,1952-07-25
49361,1954-09-21
49365,1954-07-06
49368,1952-06-08
49382,1954-12-06
49385,1953-03-05
49394,1953-06-18
49404,1954-12-20
49412,1955-05-10
49413,1955-06-10
49424,1954-06-18
49428,1955-04-11
49430,1952-05-26
49432,1953-09-27
49433,1955-01-17
49434,1955-01-10
49436,1953-04-21
49445,1954-10-05
49457,1953-01-03
49461,1953-08-24
49462,1953-10-27
49479,1953-08-31
49492,1953-08-01
49501,1953-11-20
49509,1953-07-05
49510,1953-01-06
49513,1953-09-20
49515,1952-06-16
49521,1955-11-08
49524,1954-04-06
49526,1953-09-13
49527,1954-05-21
49530,1954-07-05
49534,1953-06-23
49537,1955-03-26
49538,1955-08-14
49541,1954-11-26
49545,1954-01-26
49550,1955-10-08
49555,1952-11-25
49558,1953-06-07
49562,1953-09-23
49565,1954-01-21
49566,1953-12-18
49570,1954-08-17
49572,1952-09-29
49587,1954-01-04
49597,1955-05-30
49601,1955-03-01
49610,1953-03-18
49617,1952-02-24
49642,1954-11-12
49644,1953-08-12
49656,1952-03-17
49659,1952-04-01
49660,1955-12-21
49668,1955-07-25
49675,1955-12-23
49679,1955-09-07
49685,1954-04-19
49687,1954-06-11
49696,1952-09-28
49707,1954-08-09
49710,1955-06-09
49714,1952-10-13
49733,1952-03-27
49745,1954-03-11
49754,1954-04-18
49756,1952-09-05
49758,1953-03-16
49775,1954-06-26
49778,1954-01-08
49786,1954-12-17
49798,1954-11-02
49806,1955-03-14
49814,1954-09-24
49815,1954-09-14
49817,1952-03-28
49820,1954-02-23
49824,1953-07-11
49825,1955-11-04
49827,1955-05-10
49842,1953-02-16
49848,1954-08-31
49850,1953-04-14
49861,1953-10-24
49869,1953-03-24
49893,1953-11-10
49894,1952-02-12
49902,1955-03-25
49918,1955-11-06
49919,1953-09-19
49920,1952-08-15
49922,1954-10-25
49937,1954-12-26
49942,1955-11-14
49944,1952-02-09
49967,1955-09-19
49979,1953-10-07
49983,1954-03-09
49989,1954-05-25
49992,1953-09-01
50006,1952-03-01
50016,1953-07-12
50031,1954-10-24
50034,1955-07-20
50037,1953-07-16
50041,1953-02-15
50046,1954-10-02
50051,1954-10-20
50068,1955-08-27
50069,1954-03-20
50075,1953-01-23
50080,1954-01-17
50083,1953-02-23
50102,1955-07-27
50103,1954-08-15
50104,1953-07-08
50111,1953-10-28
50135,1955-02-22
50139,1953-01-20
50147,1954-10-13
50149,1954-01-13
50157,1954-09-17
50161,1952-07-18
50165,1954-02-10
50182,1954-08-28
50198,1953-06-23
50199,1952-11-12
50203,1952-12-30
50207,1955-08-16
50218,1954-07-28
50220,1954-05-07
50223,1954-08-09
50224,1954-07-22
50241,1952-07-08
50245,1954-08-20
50251,1955-09-10
50273,1952-04-12
50275,1954-03-09
50281,1952-12-19
50285,1955-05-03
50307,1955-05-14
50310,1954-06-18
50320,1952-02-19
50322,1952-03-23
50324,1955-08-29
50338,1955-01-19
50344,1952-02-10
50348,1953-10-11
50356,1952-02-29
50358,1954-10-15
50361,1955-09-15
50363,1952-09-03
50367,1953-05-23
50391,1953-06-12
50393,1954-05-29
50395,1952-12-13
50411,1955-09-30
50431,1953-06-12
50444,1952-07-23
50446,1953-04-25
50448,1954-11-30
50449,1952-06-30
50455,1952-07-04
50471,1954-01-11
50474,1954-05-01
50475,1955-03-15
50477,1953-07-03
50478,1955-10-13
50479,1955-05-22
50489,1954-01-25
50491,1953-05-24
50503,1952-02-05
50512,1952-06-23
50516,1952-02-25
50517,1954-02-20
50520,1955-04-12
50526,1955-06-24
50535,1954-09-18
50537,1955-04-24
50541,1952-08-12
50542,1955-02-27
50543,1955-05-25
50547,1952-09-08
50553,1955-12-04
50556,1953-09-02
50577,1952-09-21
50580,1955-09-25
50583,1955-10-25
50585,1954-03-30
50590,1954-09-14
50591,1953-08-02
50594,1955-06-26
50607,1955-06-03
50612,1953-09-04
50613,1955-04-18
50626,1953-02-08
50630,1954-03-28
50639,1954-09-25
50649,1955-05-22
50654,1955-05-31
50659,1953-03-05
50667,1952-02-29
50680,1955-10-20
50684,1953-10-23
50689,1955-05-17
50693,1954-01-18
50718,1954-07-07
50719,1952-08-18
50720,1954-02-10
50725,1955-09-19
50732,1955-03-22
50733,1952-06-07
50736,1954-10-14
50739,1953-04-21
50752,1955-11-15
50760,1954-06-15
50780,1955-12-22
50790,1952-04-16
50793,1954-04-25
50807,1955-02-19
50810,1953-11-16
50813,1954-02-02
50816,1953-05-13
50824,1955-01-12
50828,1953-05-15
50838,1953-10-18
50847,1952-11-23
50848,1953-03-14
50849,1954-08-17
50856,1954-01-19
50857,1955-05-21
50858,1954-08-28
50872,1955-01-12
50883,1954-07-16
50891,1953-09-07
50899,1952-06-25
50901,1955-02-14
50904,1953-11-12
50916,1955-08-31
50919,1954-10-25
50924,1953-08-01
50927,1953-05-01
50931,1953-10-21
50933,1952-10-16
50945,1955-12-27
50950,1955-02-22
50952,1955-07-30
50954,1952-04-02
50957,1954-10-15
50959,1955-05-28
50969,1954-06-17
50973,1955-03-24
50985,1953-08-28
50986,1955-11-15
50995,1952-08-21
50997,1954-08-19
51005,1954-01-31
51018,1955-09-29
51039,1953-10-01
51041,1955-09-17
51058,1954-09-25
51059,1952-05-01
51062,1953-09-08
51072,1955-04-29
51078,1953-07-22
51095,1955-01-19
51107,1955-10-11
51112,1952-03-23
51113,1952-07-04
51120,1952-07-12
51121,1955-10-28
51150,1955-05-11
51156,1953-03-22
51166,1955-05-14
51177,1954-10-18
51189,1955-10-10
51194,1953-07-13
51201,1955-02-17
51208,1955-08-26
51215,1952-12-12
51218,1953-03-21
51225,1955-06-21
51232,1952-03-26
51234,1954-08-19
51240,1954-05-29
51250,1954-10-30
51258,1952-03-21
51263,1953-02-14
51264,1955-02-27
51270,1955-07-14
51273,1955-06-24
51274,1953-09-19
51285,1954-07-12
51286,1955-01-10
51287,1955-02-04
51294,1953-12-22
51307,1955-04-16
51311,1954-05-23
51313,1953-01-12
51333,1952-06-24
51336,1954-05-25
51344,1953-05-06
51346,1952-07-01
51352,1955-01-01
51363,1955-11-17
51381,1955-08-05
51394,1953-10-06
51404,1953-04-26
51405,1954-04-19
51412,1952-05-13
51413,1955-11-30
51414,1952-07-08
51418,1954-06-30
51427,1953-07-08
51431,1952-09-28
51438,1953-03-15
51439,1954-12-10
51443,1954-05-06
51446,1952-05-25
51453,1954-08-19
51456,1954-09-16
51467,1953-05-21
51471,1952-08-12
51480,1955-12-11
51481,1954-02-12
51486,1952-02-02
51487,1952-11-03
51493,1952-11-26
51494,1955-11-15
51496,1955-04-07
51507,1952-12-30
51517,1954-06-25
51520,1954-11-19
51521,1952-03-22
51522,1954-10-03
51529,1952-07-10
51542,1953-08-24
51559,1953-08-24
51561,1953-01-17
51563,1955-03-10
51566,1953-01-19
51571,1954-01-01
51587,1953-10-01
51593,1952-10-25
51600,1953-12-22
51612,1954-06-22
51618,1954-11-29
51623,1955-02-26
51628,1954-11-23
51637,1954-06-30
51639,1954-11-27
51640,1954-04-19
51658,1955-02-01
51669,1952-08-23
51673,1954-04-25
51675,1954-07-08
51686,1952-04-27
51688,1955-01-16
51691,1955-07-26
51694,1953-05-11
51702,1955-10-06
51730,1955-02-20
51735,1952-03-31
51736,1955-12-04
51738,1955-10-02
51742,1954-03-11
51744,1953-04-12
51759,1955-08-26
51764,1954-04-02
51768,1955-05-29
51781,1954-09-18
51788,1955-05-30
51791,1953-06-03
51798,1955-11-12
51812,1955-08-18
51821,1953-05-28
51826,1955-11-12
51861,1954-03-10
51862,1954-11-18
51867,1952-05-13
51878,1953-02-15
51890,1952-03-12
51893,1955-08-13
51898,1952-09-16
51909,1954-08-14
51910,1954-06-06
51939,1954-04-29
51940,1954-03-16
51943,1954-07-06
51945,1952-12-25
51961,1953-06-03
51973,1953-04-10
51977,1952-11-24
51980,1955-12-07
51989,1954-10-03
52001,1955-07-23
52002,1954-10-17
52008,1954-12-29
52010,1953-10-16
52021,1955-02-13
52028,1955-09-21
52030,1954-04-29
52058,1954-12-05
52063,1953-08-23
52068,1953-10-12
52071,1954-08-28
52080,1954-08-03
52089,1953-03-24
52090,1953-05-21
52092,1954-02-21
52094,1954-04-20
52101,1953-10-24
52103,1954-10-16
52108,1955-06-23
52112,1955-09-10
52113,1953-09-20
52130,1955-02-20
52131,1955-02-15
52137,1955-07-08
52142,1952-09-01
52154,1954-08-03
52156,1952-05-16
52167,1952-06-23
52172,1953-04-20
52173,1955-04-15
52175,1955-07-12
52178,1953-10-04
52183,1954-08-07
52196,1953-04-21
52198,1954-04-12
52200,1954-04-22
52207,1953-02-26
52216,1955-12-15
52219,1952-07-26
52229,1953-03-04
52241,1953-05-30
52252,1953-11-25
52261,1953-07-28
52299,1955-08-05
52307,1952-12-25
52311,1952-08-24
52314,1954-09-12
52315,1952-08-12
52324,1953-12-22
52334,1952-07-11
52336,1955-11-05
52351,1955-02-21
52364,1954-08-02
52369,1952-03-10
52373,1954-06-21
52376,1953-04-27
52381,1952-09-28
52390,1952-03-22
52391,1953-09-04
52396,1954-08-17
52397,1952-11-05
52413,1955-08-21
52415,1955-02-28
52417,1952-09-03
52431,1955-04-27
52436,1955-02-19
52454,1952-08-04
52456,1953-02-28
52457,1952-07-25
52465,1952-11-05
52470,1955-01-10
52471,1954-02-15
52480,1955-01-05
52485,1952-09-19
52487,1952-04-01
52498,1955-04-17
52499,1952-12-20
52509,1953-08-19
52511,1952-07-01
52518,1952-09-28
52520,1953-12-29
52526,1952-06-04
52527,1955-04-29
52530,1955-08-26
52531,1952-06-17
52540,1953-11-03
52541,1955-02-02
52548,1952-08-28
52566,1954-06-25
52567,1953-05-03
52579,1952-07-22
52584,1953-07-21
52591,1953-11-14
52598,1955-08-05
52602,1954-12-22
52603,1954-06-20
52607,1952-11-22
52608,1954-03-06
52612,1952-08-22
52628,1955-10-14
52634,1954-11-28
52652,1954-10-07
52666,1955-03-25
52676,1953-07-16
52682,1955-06-14
52690,1952-09-02
52695,1953-07-16
52700,1954-11-05
52703,1953-03-20
52712,1955-08-11
52714,1953-03-12
52715,1952-05-18
52717,1952-12-25
52748,1955-07-08
52752,1955-01-30
52755,1955-12-29
52757,1955-04-16
52761,1954-10-12
52784,1953-10-03
52788,1955-09-02
52808,1953-05-04
52813,1955-04-18
52814,1955-06-16
52815,1954-08-30
52823,1954-09-19
52847,1952-09-25
52849,1955-11-04
52857,1955-02-11
52864,1954-07-28
52868,1953-04-25
52873,1955-01-30
52879,1953-10-11
52883,1953-06-19
52886,1953-07-30
52902,1952-12-13
52905,1955-06-20
52909,1952-04-14
52916,1952-11-18
52932,1954-06-09
52933,1955-11-04
52934,1952-12-23
52937,1953-06-29
52943,1953-11-18
52947,1952-02-21
52952,1952-06-22
52962,1953-03-22
52977,1955-11-03
52980,1952-05-31
52981,1954-02-10
52986,1955-05-10
52993,1952-10-27
52995,1952-05-25
53006,1954-02-19
53016,1952-02-19
53022,1953-12-23
53024,1954-06-12
53027,1955-05-28
53030,1954-08-25
53035,1953-08-08
53037,1953-10-07
53048,1954-12-22
53056,1952-08-27
53057,1952-04-19
53064,1955-11-07
53080,1954-04-20
53082,1953-04-21
53083,1953-05-30
53098,1955-01-05
53106,1954-03-19
53130,1955-05-01
53134,1953-04-03
53137,1952-06-26
53138,1954-03-19
53140,1953-03-21
53145,1954-01-30
53146,1955-02-12
53153,1953-07-11
53162,1955-10-15
53171,1952-07-11
53175,1953-12-18
53177,1953-04-16
53178,1952-02-12
53192,1953-02-27
53194,1954-12-04
53199,1953-12-11
53201,1955-01-15
53204,1954-05-17
53214,1954-12-09
53221,1955-11-07
53231,1954-03-31
53236,1952-08-01
53243,1953-07-26
53247,1954-10-26
53249,1952-12-30
53257,1955-05-25
53273,1954-02-17
53277,1954-05-20
53280,1955-02-01
53298,1954-07-12
53318,1955-11-19
53324,1954-04-17
53326,1954-09-24
53334,1952-05-07
53343,1952-10-28
53353,1955-01-26
53358,1954-08-24
53363,1952-10-31
53367,1954-12-13
53376,1952-02-26
53380,1952-05-18
53392,1952-07-15
53393,1952-06-18
53403,1955-05-18
53412,1955-09-30
53415,1955-02-27
53418,1953-07-09
53422,1953-08-08
53424,1952-09-12
53430,1953-01-06
53436,1952-05-19
53442,1953-06-23
53456,1953-03-17
53457,1952-05-24
53463,1955-02-24
53464,1953-01-30
53467,1955-05-27
53478,1953-02-25
53489,1955-10-19
53491,1955-03-04
53494,1953-09-13
53500,1952-11-11
53509,1954-08-20
53522,1955-02-02
53530,1954-05-15
53538,1954-03-13
53559,1953-12-13
53560,1953-04-07
53561,1955-06-11
53576,1953-09-06
53579,1952-08-01
53583,1954-06-08
53591,1954-07-30
53592,1954-11-20
53607,1954-08-08
53627,1952-05-23
53633,1952-11-10
53638,1955-12-02
53655,1952-05-18
53659,1953-06-01
53661,1954-09-13
53663,1953-04-21
53665,1955-01-03
53672,1953-09-23
53674,1955-08-08
53684,1955-05-24
53694,1955-05-22
53696,1952-02-21
53726,1955-12-08
53734,1955-02-03
53747,1952-09-05
53751,1955-01-22
53771,1954-07-22
53779,1952-07-18
53783,1952-03-25
53789,1953-05-24
53805,1952-08-06
53831,1955-01-09
53833,1953-08-13
53834,1955-04-11
53835,1953-07-12
53855,1952-02-23
53856,1952-07-22
53857,1955-11-25
53858,1955-07-27
53860,1953-07-28
53868,1955-10-29
53883,1953-05-25
53896,1953-08-24
53915,1954-01-21
53928,1952-06-04
53938,1955-01-12
53943,1954-11-03
53953,1952-08-26
53955,1955-01-25
53973,1953-08-18
53974,1953-04-15
53980,1952-04-17
53984,1952-06-21
53985,1954-05-12
53994,1952-05-23
54002,1955-01-13
54007,1954-10-25
54008,1955-05-21
54020,1954-05-30
54021,1954-04-25
54029,1955-12-09
54039,1953-11-12
54041,1954-12-30
54055,1953-04-07
54058,1954-07-05
54067,1955-10-01
54071,1955-09-10
54076,1952-11-03
54077,1954-12-29
54082,1955-02-10
54087,1952-09-05
54090,1952-07-22
54094,1954-12-24
54101,1954-09-13
54102,1955-11-21
54112,1955-03-11
54116,1953-05-01
54131,1952-05-30
54139,1952-12-04
54140,1952-05-17
54148,1955-08-11
54149,1954-07-10
54150,1953-10-29
54164,1955-10-17
54166,1952-02-17
54182,1954-09-03
54191,1953-11-27
54201,1954-08-02
54206,1955-02-19
54207,1954-10-25
54223,1955-10-22
54244,1952-11-21
54246,1953-07-14
54250,1953-02-15
54256,1952-11-05
54274,1953-02-11
54286,1952-03-01
54287,1952-03-12
54292,1952-03-04
54302,1954-05-03
54305,1952-03-26
54311,1955-10-02
54323,1953-06-10
54324,1953-10-01
54327,1953-06-12
54337,1955-03-17
54343,1953-12-14
54347,1954-09-02
54357,1953-03-19
54359,1953-11-11
54371,1953-04-12
54372,1953-05-09
54373,1953-11-07
54388,1955-09-13
54389,1953-08-06
54391,1953-11-13
54397,1953-12-06
54405,1955-03-04
54406,1953-01-09
54407,1954-01-09
54409,1954-02-04
54410,1953-11-23
54416,1952-06-27
54420,1953-06-13
54424,1954-02-25
54429,1952-06-29
54430,1955-06-08
54442,1955-10-31
54443,1954-11-21
54448,1952-08-24
54450,1954-02-24
54452,1955-10-14
54463,1954-05-13
54465,1953-07-28
54467,1954-04-01
54470,1952-07-02
54471,1953-09-15
54474,1954-03-13
54484,1953-05-10
54494,1955-07-07
54500,1955-02-14
54506,1954-08-10
54513,1954-05-07
54515,1954-11-19
54527,1953-03-05
54532,1954-10-09
54536,1953-08-16
54542,1954-02-12
54543,1953-01-18
54547,1953-07-21
54548,1954-08-29
54550,1955-11-18
54551,1955-01-14
54556,1955-07-18
54561,1954-07-29
54563,1953-11-30
54566,1955-11-07
54571,1953-11-20
54574,1952-07-22
54581,1953-09-09
54582,1953-07-07
54607,1952-06-14
54636,1953-02-14
54638,1953-09-04
54654,1955-03-14
54655,1952-12-07
54663,1952-07-15
54669,1954-03-11
54685,1955-06-26
54687,1955-11-06
54703,1952-03-05
54706,1954-12-13
54710,1953-09-11
54716,1952-05-29
54719,1953-03-14
54724,1955-11-17
54729,1954-03-15
54765,1955-03-11
54775,1953-07-17
54777,1952-03-27
54783,1954-11-05
54789,1952-02-26
54796,1953-04-11
54799,1952-03-09
54815,1955-07-25
54816,1955-07-19
54818,1954-04-28
54819,1955-07-23
54821,1952-09-07
54827,1955-12-11
54830,1952-08-04
54837,1952-02-11
54840,1954-12-12
54847,1953-08-05
54853,1952-07-26
54858,1952-08-18
54863,1953-10-05
54865,1954-11-01
54870,1955-06-22
54880,1953-09-24
54897,1954-10-17
54928,1955-01-05
54929,1954-03-22
54931,1954-12-24
54932,1953-06-08
54933,1952-02-16
54934,1952-03-24
54942,1952-11-26
54954,1954-11-30
54957,1953-10-03
54961,1954-04-10
54968,1952-09-04
54972,1953-03-09
54981,1952-11-30
54984,1952-07-10
54993,1953-08-06
54994,1955-09-07
55000,1953-06-24
55037,1955-07-11
55043,1954-03-03
55048,1952-06-24
55049,1955-06-10
55050,1954-06-10
55059,1953-09-03
55070,1954-11-05
55073,1954-08-20
55074,1955-12-08
55078,1954-11-17
55081,1953-02-26
55084,1954-03-24
55085,1952-10-31
55089,1955-04-12
55090,1952-02-07
55115,1954-12-12
55117,1955-07-03
55123,1952-06-20
55127,1952-10-07
55129,1955-09-11
55131,1954-08-12
55169,1953-06-24
55180,1955-09-08
55184,1955-10-29
55187,1952-08-13
55188,1953-05-13
55192,1952-09-30
55204,1954-06-10
55210,1955-09-24
55228,1953-07-13
55230,1954-06-07
55235,1954-08-28
55237,1953-08-16
55240,1953-04-11
55242,1953-07-12
55261,1955-01-10
55265,1953-10-13
55272,1952-06-02
55276,1954-03-05
55285,1954-04-21
55289,1955-07-31
55291,1953-05-24
55298,1955-08-07
55306,1952-09-08
55320,1954-10-29
55323,1955-03-29
55338,1954-09-19
55352,1954-09-30
55363,1952-06-03
55368,1955-05-22
55371,1955-03-20
55377,1955-01-11
55379,1953-06-18
55390,1955-03-06
55403,1954-03-02
55407,1954-06-15
55408,1954-12-04
55409,1955-02-07
55416,1953-01-23
55419,1953-06-23
55429,1952-07-18
55435,1954-09-07
